Unnamed: 0,ID,Price,Levy,Manufacturer,Model,Prod_year,Category,Leather_interior,Fuel_type,Engine_volume,Turbo,Mileage,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
17145,45732574,57108,833,HYUNDAI,SANTA FE,2015,Jeep,Yes,Diesel,2.2,,94595,4,Automatic,Front,4-5,Left wheel,White,4
17146,45617608,18817,609,TOYOTA,CAMRY,2018,Sedan,Yes,Hybrid,2.5,,35058,4,Automatic,Front,4-5,Left wheel,White,12
17147,45813679,5018,502,HONDA,CIVIC,2013,Sedan,Yes,Hybrid,1.5,,118240,4,Automatic,Front,4-5,Left wheel,White,0
17148,45798276,7213,0,BMW,525,2000,Sedan,Yes,Petrol,2.5,,190000,6,Tiptronic,Rear,4-5,Left wheel,Green,4
17149,45624028,12231,843,TOYOTA,PRIUS,2008,Sedan,No,Hybrid,1.5,,17000,4,Variator,Front,4-5,Left wheel,Red,8
17150,45793476,4234,0,UAZ,31514,1985,Jeep,No,Petrol,2.4,,1500,4,Manual,Front-Rear,4-5,Left wheel,Beige,0
17151,45656058,13956,603,LEXUS,RX 450,2015,Jeep,Yes,Hybrid,3.5,,143619,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17152,45771085,2430,900,HONDA,ACCORD,2015,Coupe,Yes,Petrol,2.4,,78475,4,Automatic,Front,2-3,Left wheel,Blue,12
17153,45815420,78403,0,BMW,650 450 HP,2012,Sedan,Yes,Petrol,4.4,Turbo,105000,8,Tiptronic,Rear,4-5,Left wheel,White,12
17154,45733037,15367,765,HYUNDAI,SONATA,2015,Sedan,Yes,LPG,2.0,,338110,4,Automatic,Front,4-5,Left wheel,Silver,4
17155,45677208,14740,761,TOYOTA,PRIUS,2010,Sedan,No,Hybrid,1.8,,138160,4,Automatic,Front,4-5,Left wheel,Black,8
17156,45664618,4077,753,HYUNDAI,SONATA,2012,Sedan,Yes,Hybrid,2.4,,259934,4,Automatic,Front,4-5,Left wheel,Red,0
17157,45813715,4861,761,TOYOTA,PRIUS,2010,Hatchback,Yes,Hybrid,1.8,,421546,4,Automatic,Front,4-5,Left wheel,Silver,12
17158,45774351,21012,0,MERCEDES-BENZ,200,2008,Sedan,No,Diesel,2.2,Turbo,181000,4,Manual,Rear,4-5,Left wheel,Black,8
17159,45764153,627,836,TOYOTA,TACOMA,2012,Sedan,Yes,Petrol,2.7,,394069,4,Automatic,Rear,4-5,Left wheel,Black,12
17160,45811311,470,1018,BMW,X5,2011,Jeep,Yes,Diesel,3.0,,282280,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17161,45760781,19130,1292,MERCEDES-BENZ,GLE 350,2016,Jeep,Yes,Petrol,3.0,,49499,6,Automatic,Front-Rear,4-5,Left wheel,Silver,0
17162,45773674,11917,779,TOYOTA,RAV 4,2013,Jeep,Yes,Petrol,2.5,,110019,4,Automatic,Front,4-5,Left wheel,Grey,12
17163,45668308,17876,0,TOYOTA,PRIUS,2011,Sedan,No,Hybrid,1.8,,196000,4,Automatic,Front,4-5,Left wheel,Grey,1
17164,45804109,28830,707,HYUNDAI,TUCSON,2011,Jeep,Yes,Diesel,2.0,,83662,4,Automatic,Front,4-5,Left wheel,Silver,4
17165,45715785,26657,777,TOYOTA,CAMRY,2014,Sedan,Yes,Petrol,2.5,,117526,4,Tiptronic,Front,4-5,Left wheel,Black,10
17166,45810508,17249,0,MERCEDES-BENZ,E 220,2007,Sedan,No,Diesel,2.2,Turbo,0,4,Automatic,Rear,4-5,Left wheel,Black,0
17167,45788861,61154,0,MERCEDES-BENZ,CLS 55 AMG,2013,Coupe,Yes,Petrol,4.7,Turbo,136000,8,Tiptronic,Front,4-5,Left wheel,Black,16
17168,45810391,15872,531,CHEVROLET,ORLANDO,2012,Jeep,Yes,Diesel,1.6,,255677,4,Automatic,Front,4-5,Left wheel,Silver,4
17169,45776844,10000,0,MERCEDES-BENZ,ML 320,1999,Jeep,Yes,CNG,3.5,,0,6,Automatic,Front-Rear,4-5,Left wheel,Black,2
17170,45398739,7840,0,HONDA,FIT,2004,Hatchback,No,Petrol,1.3,,177000,4,Automatic,Front,4-5,Right-hand drive,Blue,8
17171,45557162,5900,1236,TOYOTA,VITZ,2011,Hatchback,No,Petrol,1.3,,165000,4,Automatic,Front-Rear,4-5,Right-hand drive,Silver,4
17172,45794114,51118,1292,MERCEDES-BENZ,E 400,2016,Sedan,Yes,Petrol,3.0,,46000,8,Tiptronic,Rear,2-3,Left wheel,Black,12
17173,45756802,24148,0,TOYOTA,PRIUS,2016,Sedan,No,Hybrid,1.8,,92000,4,Automatic,Front,4-5,Left wheel,White,12
17174,45760815,29793,0,MERCEDES-BENZ,220,2001,Sedan,Yes,Diesel,2.2,Turbo,300000,4,Tiptronic,Rear,4-5,Left wheel,White,6
17175,45809265,19184,308,TOYOTA,AQUA,2015,Hatchback,Yes,Hybrid,1.5,,97500,4,Automatic,Front,4-5,Left wheel,White,4
17176,45794094,9408,0,TOYOTA,VOXY,2002,Minivan,No,Petrol,2.0,,11111,4,Automatic,Front,4-5,Right-hand drive,Black,4
17177,45641291,35124,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Petrol,3.5,,129000,6,Tiptronic,Rear,4-5,Left wheel,Black,12
17178,45778944,12544,574,HONDA,INSIGHT,2010,Hatchback,No,Hybrid,1.3,,111867,4,Automatic,Front,4-5,Left wheel,Silver,0
17179,45805079,17619,707,HYUNDAI,TUCSON,2011,Jeep,Yes,Diesel,2.0,,185989,4,Automatic,Front,4-5,Left wheel,Silver,4
17180,45695995,26971,0,TOYOTA,PRIUS,2015,Hatchback,Yes,Plug-in Hybrid,1.8,,87000,4,Automatic,Front,4-5,Left wheel,Silver,12
17181,45797097,14454,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,140000,4,Automatic,Front,4-5,Left wheel,Silver,4
17182,45808533,941,831,KIA,SORENTO,2011,Jeep,Yes,Petrol,2.4,,0,4,Automatic,Front-Rear,4-5,Left wheel,Silver,12
17183,45771035,10349,0,MITSUBISHI,PAJERO,1997,Jeep,No,LPG,2.7,,219000,4,Automatic,Front-Rear,2-3,Right-hand drive,Blue,2
17184,45768528,125,1324,TOYOTA,HIGHLANDER,2010,Sedan,Yes,Hybrid,3.3,,316912,6,Automatic,Front-Rear,4-5,Left wheel,Blue,12
17185,45571454,26030,0,MERCEDES-BENZ,VITO,2008,Minivan,Yes,Diesel,2.2,Turbo,200000,6,Tiptronic,Rear,4-5,Left wheel,Golden,4
17186,44144465,7213,1141,TOYOTA,CAMRY,2009,Sedan,No,Hybrid,2.4,,127000,4,Automatic,Front,4-5,Left wheel,Silver,12
17187,45782204,30,843,TOYOTA,PRIUS,2008,Hatchback,Yes,Hybrid,1.5,,0,4,Automatic,Front,4-5,Left wheel,Black,2
17188,45764975,314,2410,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,6.2,,274771,8,Automatic,Rear,4-5,Left wheel,White,12
17189,45803061,10976,911,HYUNDAI,SANTA FE,2010,Jeep,Yes,Diesel,2.2,,91393,4,Automatic,Front,4-5,Left wheel,Silver,4
17190,45782597,12074,640,FORD,FUSION,2013,Sedan,Yes,Hybrid,2.0,,161000,4,Automatic,Front,4-5,Left wheel,Beige,10
17191,45729901,26770,730,HYUNDAI,ELANTRA,2016,Sedan,Yes,Petrol,1.6,,95184,4,Automatic,Front,4-5,Left wheel,Silver,4
17192,44076886,11604,0,BMW,320,2003,Sedan,Yes,LPG,2.2,,110000,6,Automatic,Rear,4-5,Left wheel,Silver,2
17193,45811137,19444,394,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,,113002,4,Automatic,Front,4-5,Left wheel,Black,0
17194,45816303,627,1104,BMW,X5,2015,Jeep,Yes,Petrol,3.0,,83466,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17195,45786852,25402,640,FORD,FUSION,2013,Sedan,Yes,Hybrid,2.0,,135000,4,Variator,Front,4-5,Left wheel,White,12
17196,45472226,10976,0,SUBARU,LEGACY,2005,Sedan,No,Petrol,2.0,,160000,4,Tiptronic,Front-Rear,4-5,Right-hand drive,White,8
17197,45801902,31581,880,HYUNDAI,ELANTRA,2018,Sedan,Yes,Petrol,1.6,,52000,4,Automatic,Front,4-5,Left wheel,Red,4
17198,45645788,1098,394,TOYOTA,CAMRY,2014,Sedan,Yes,Hybrid,2.5,,398069,4,Automatic,Front,4-5,Left wheel,Black,12
17199,38150576,11133,562,FIAT,500 SPORT,2015,Hatchback,Yes,Petrol,1.4,,59763,4,Manual,Front,2-3,Left wheel,Blue,6
17200,45781937,15367,585,HYUNDAI,ELANTRA,2013,Sedan,No,Petrol,1.8,,91200,4,Tiptronic,Front,4-5,Left wheel,Silver,6
17201,45810831,1176,1077,HYUNDAI,ELANTRA,2019,Sedan,Yes,Petrol,2.0,,16013,4,Automatic,Front,4-5,Left wheel,Grey,12
17202,45787933,18189,0,MERCEDES-BENZ,E 350,2007,Sedan,Yes,Petrol,3.5,,200000,6,Tiptronic,Rear,4-5,Left wheel,Silver,12
17203,45779788,12544,1017,FORD,FOCUS,2017,Hatchback,No,Petrol,2.0,,68188,4,Automatic,Front,4-5,Left wheel,Red,12
17204,45815361,14113,0,TOYOTA,AQUA,2013,Hatchback,No,Hybrid,1.5,,100000,4,Variator,Front,4-5,Right-hand drive,White,6
17205,45792420,12500,843,TOYOTA,PRIUS,2008,Hatchback,No,Hybrid,1.5,,155000,4,Automatic,Front,4-5,Left wheel,Silver,8
17206,45789616,2822,0,FORD,MONDEO,1996,Goods wagon,No,CNG,1.8,,40000000,4,Manual,Front,4-5,Left wheel,Green,4
17207,45767645,7213,0,BMW,525,1998,Sedan,No,CNG,2.5,,233000,6,Tiptronic,Rear,4-5,Left wheel,Blue,6
17208,45764912,12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,,189530,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17209,45769234,470,800,MAZDA,CX-7,2011,Jeep,Yes,Petrol,2.3,,184576,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
17210,45769300,110,2225,LEXUS,GX 460,2017,Jeep,Yes,Petrol,4.6,,0,8,Automatic,Front-Rear,4-5,Left wheel,White,0
17211,45793450,18817,738,VOLKSWAGEN,JETTA,2017,Sedan,No,Petrol,1.4,Turbo,99302,4,Manual,Front,4-5,Left wheel,White,6
17212,45797305,15612,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,120000,4,Automatic,Front,4-5,Left wheel,Grey,4
17213,45740736,23521,584,MERCEDES-BENZ,C 250,2014,Sedan,Yes,Petrol,1.8,Turbo,109000,4,Tiptronic,Rear,4-5,Left wheel,Blue,9
17214,45768951,706,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,,122874,6,Automatic,Rear,4-5,Left wheel,Black,12
17215,45789591,25089,1091,FORD,FUSION,2016,Sedan,No,Petrol,2.5,,49000,4,Tiptronic,Front,4-5,Left wheel,White,12
17216,45804006,52856,930,HYUNDAI,TUCSON,2018,Jeep,Yes,Diesel,1.7,,18137,4,Automatic,Front,4-5,Left wheel,Grey,4
17217,45768319,706,645,TOYOTA,PRIUS,2011,Jeep,Yes,Hybrid,1.8,,415150,4,Automatic,Front,4-5,Left wheel,Grey,12
17218,45776531,18189,0,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.8,,121600,4,Tiptronic,Front,4-5,Left wheel,Brown,4
17219,45795906,22580,0,TOYOTA,PRIUS PLUG IN,2012,Sedan,No,Plug-in Hybrid,1.8,,116000,4,Variator,Front,4-5,Left wheel,Silver,10
17220,45694925,8147,1236,HONDA,FIT PREMIUM PAKETI,2011,Hatchback,No,Hybrid,1.3,,93000,4,Tiptronic,Front,4-5,Right-hand drive,White,4
17221,45652697,8781,431,FORD,FUSION,2016,Sedan,Yes,Hybrid,2.0,,194974,4,Automatic,Front,4-5,Left wheel,Black,0
17222,45656445,25716,915,BMW,X5,2014,Jeep,Yes,Diesel,3.0,,141384,6,Automatic,Front-Rear,4-5,Left wheel,Blue,0
17223,45650333,549,1058,TOYOTA,HIGHLANDER,2012,Jeep,Yes,Hybrid,3.5,,0,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17224,45008500,14426,843,TOYOTA,PRIUS,2008,Hatchback,Yes,Hybrid,1.5,,64000,4,Variator,Front,4-5,Left wheel,Carnelian red,12
17225,45815152,3920,1099,TOYOTA,VENZA,2010,Jeep,Yes,Petrol,2.7,,176437,4,Automatic,Front-Rear,4-5,Left wheel,White,12
17226,45792202,20071,890,KIA,OPTIMA,2016,Sedan,Yes,Petrol,2.0,,31460,4,Automatic,Front,4-5,Left wheel,Black,4
17227,45771112,7840,0,BMW,520,2000,Sedan,No,Petrol,2.0,,310000,6,Manual,Rear,4-5,Left wheel,Silver,4
17228,44913767,2000,0,AUDI,A4,1998,Sedan,Yes,Petrol,2.8,,200000,6,Manual,Front,4-5,Left wheel,White,6
17229,45772772,12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,,189530,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17230,45730885,13796,836,HYUNDAI,GENESIS,2010,Coupe,Yes,Petrol,2.0,,170000,4,Automatic,Front,4-5,Left wheel,Black,4
17231,45776685,16621,0,TOYOTA,PRIUS,2010,Sedan,No,Hybrid,1.8,,170000,4,Variator,Front,4-5,Left wheel,Black,12
17232,45648838,251,607,TOYOTA,CAMRY,2019,Sedan,Yes,Hybrid,2.5,,39552,4,Automatic,Front,4-5,Left wheel,Black,12
17233,45729614,28532,528,HYUNDAI,ELANTRA,2014,Sedan,Yes,Diesel,1.6,,70561,4,Automatic,Front,4-5,Left wheel,White,4
17234,45636184,3607,530,NISSAN,JUKE,2013,Jeep,Yes,Petrol,1.6,,129128,4,Automatic,Front-Rear,4-5,Left wheel,White,0
17235,45813731,3920,645,TOYOTA,PRIUS,2011,Hatchback,Yes,Hybrid,1.8,,326325,4,Automatic,Front,4-5,Left wheel,Silver,0
17236,45812328,1960,751,CHEVROLET,CAPTIVA,2013,Jeep,Yes,Petrol,2.4,,132429,4,Automatic,Front,4-5,Left wheel,Silver,12
17237,45772929,56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2.0,,50963,4,Automatic,Rear,4-5,Left wheel,Black,12
17238,45794836,11917,0,SKODA,OCTAVIA,2011,Sedan,No,Petrol,1.8,Turbo,167000,4,Manual,Front,4-5,Left wheel,Silver,10
17239,45810037,51802,1533,CHEVROLET,IMPALA,2016,Sedan,Yes,Petrol,3.6,,61635,4,Automatic,Front,4-5,Left wheel,Black,4
17240,45810506,13630,531,CHEVROLET,ORLANDO,2012,Jeep,Yes,Diesel,1.6,,69774,4,Automatic,Front,4-5,Left wheel,White,4
17241,45019690,17876,0,BMW,530,2006,Sedan,Yes,Petrol,3.0,,233000,6,Tiptronic,Rear,4-5,Left wheel,Silver,0
17242,45653126,1803,574,HONDA,INSIGHT,2010,Hatchback,Yes,Hybrid,1.3,,187312,4,Automatic,Front,4-5,Left wheel,Blue,0
17243,45792612,14740,0,TOYOTA,PRIUS,2007,Sedan,Yes,Petrol,1.5,,214400,4,Automatic,Front,4-5,Left wheel,Grey,8
17244,42268788,14426,0,TOYOTA,VITZ,2011,Hatchback,No,Petrol,1.0,,95000,3,Automatic,Front,4-5,Left wheel,White,6
17245,45696867,16308,0,FORD,FUSION,2010,Sedan,Yes,Hybrid,2.5,,140300,4,Automatic,Front,4-5,Left wheel,Sky blue,8
17246,45642570,392,810,HYUNDAI,ELANTRA,2016,Sedan,Yes,Petrol,1.8,,148210,4,Automatic,Front,4-5,Left wheel,White,12
17247,45457251,17249,0,MERCEDES-BENZ,E 350,2006,Sedan,Yes,LPG,3.5,,132000,6,Tiptronic,Rear,4-5,Left wheel,White,8
17248,45767073,12544,530,KIA,RIO,2013,Sedan,No,Petrol,1.6,,137000,4,Automatic,Front,4-5,Left wheel,Black,4
17249,45755861,8075,781,VOLKSWAGEN,JETTA,2012,Sedan,Yes,Petrol,2.5,,164800,4,Tiptronic,Front,4-5,Left wheel,Grey,12
17250,44922270,16935,382,HYUNDAI,SONATA LIMITED,2014,Sedan,Yes,Hybrid,2.4,,73825,4,Automatic,Front,4-5,Left wheel,Black,8
17251,45521440,21639,0,TOYOTA,PRIUS V,2014,Universal,No,Hybrid,1.8,,179021,4,Automatic,Front,4-5,Left wheel,White,8
17252,45660692,188,831,HYUNDAI,SONATA,2011,Sedan,Yes,Hybrid,2.4,,108826,4,Automatic,Front,4-5,Left wheel,Black,0
17253,45759916,14740,0,AUDI,A4,2009,Sedan,Yes,Petrol,2.0,,240000,4,Tiptronic,Front-Rear,4-5,Left wheel,Silver,0
17254,45730771,11604,583,HYUNDAI,ELANTRA,2011,Sedan,Yes,Petrol,1.6,,51211,4,Automatic,Front,4-5,Left wheel,Black,4
17255,45813148,392,761,TOYOTA,PRIUS,2010,Hatchback,Yes,Hybrid,1.8,,0,4,Automatic,Front,4-5,Left wheel,Silver,12
17256,45811241,10976,0,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,CNG,3.2,,250000,4,Tiptronic,Front-Rear,4-5,Left wheel,Green,8
17257,45719988,16621,584,VOLKSWAGEN,PASSAT,2014,Sedan,Yes,Petrol,1.8,Turbo,120000,4,Manual,Front,4-5,Left wheel,White,10
17258,45568133,67426,765,MERCEDES-BENZ,C 300 6.3 AMG PACKAGE,2015,Sedan,Yes,Petrol,2.0,Turbo,75000,4,Automatic,Rear,4-5,Left wheel,Black,12
17259,45794572,7500,0,HONDA,FIT,2003,Hatchback,No,Petrol,1.3,,230000,4,Variator,Front,4-5,Right-hand drive,Silver,0
17260,45772945,706,1296,TOYOTA,4RUNNER,2008,Jeep,Yes,Petrol,2.4,,378774,4,Automatic,Front,4-5,Left wheel,Silver,12
17261,45802173,31317,777,HYUNDAI,H1,2014,Minivan,Yes,Diesel,2.5,,139328,4,Automatic,Front,4-5,Left wheel,Silver,4
17262,45622348,20385,501,FORD,FUSION TITANIUM,2014,Sedan,Yes,Petrol,1.5,Turbo,67486,4,Automatic,Front,4-5,Left wheel,Black,6
17263,45741520,16621,0,MITSUBISHI,LANCER GTS,2009,Sedan,Yes,Petrol,2.4,,0,4,Variator,Front,4-5,Left wheel,Blue,8
17264,45768936,627,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,,230696,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
17265,45775030,11604,1268,TOYOTA,AQUA,2012,Hatchback,No,Hybrid,1.5,,92000,4,Automatic,Front,4-5,Right-hand drive,Sky blue,6
17266,45127176,16621,749,KIA,OPTIMA,2014,Sedan,No,Petrol,2.4,,33600,4,Tiptronic,Front,4-5,Left wheel,Carnelian red,12
17267,45427273,8467,0,MITSUBISHI,I,2013,Hatchback,No,Petrol,0.7,,126400,3,Automatic,Rear,4-5,Right-hand drive,Red,2
17268,45801528,20526,629,HYUNDAI,ELANTRA,2015,Sedan,Yes,Petrol,1.6,,75000,4,Automatic,Front,4-5,Left wheel,White,4
17269,45729830,19121,1099,SSANGYONG,REXTON,2010,Jeep,Yes,Diesel,2.7,,168044,4,Automatic,Front,4-5,Left wheel,Black,4
17270,45665255,23207,891,HYUNDAI,ELANTRA,2016,Sedan,No,Petrol,2.0,,92000,4,Tiptronic,Front,4-5,Left wheel,Black,8
17271,45781946,6272,1924,MERCEDES-BENZ,VITO 110D,1998,Minivan,Yes,Diesel,2.3,Turbo,300000,4,Manual,Front,4-5,Left wheel,White,4
17272,45754831,12231,1671,JEEP,CHEROKEE,2019,Sedan,Yes,Petrol,3.2,,33418,6,Automatic,Front,4-5,Left wheel,Pink,12
17273,45788524,16308,0,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,,133000,6,Tiptronic,Rear,4-5,Left wheel,Black,15
17274,45804408,42883,770,HYUNDAI,TUCSON,2016,Jeep,Yes,Diesel,1.7,,98841,4,Automatic,Front,4-5,Left wheel,Black,4
17275,45732912,9252,765,HYUNDAI,SONATA,2015,Sedan,Yes,LPG,2.0,,510248,4,Automatic,Front,4-5,Left wheel,Orange,4
17276,45668370,7840,0,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,CNG,3.2,,11111,6,Tiptronic,Front-Rear,4-5,Left wheel,Golden,8
17277,45774067,2587,1079,FORD,ESCAPE,2018,Sedan,Yes,Petrol,2.0,,76403,4,Automatic,Front,4-5,Left wheel,White,12
17278,45800245,90947,0,FORD,RANGER WILDTRAK,2019,Pickup,Yes,Diesel,3.2,Turbo,11000,5,Automatic,Front-Rear,4-5,Left wheel,Grey,8
17279,45787295,18189,0,HYUNDAI,GENESIS,2011,Coupe,No,Petrol,2.0,Turbo,111000,4,Tiptronic,Front,2-3,Left wheel,Sky blue,6
17280,45744796,5811,790,DAEWOO,LACETTI,2009,Sedan,Yes,Petrol,1.6,,45258,4,Automatic,Front,4-5,Left wheel,Silver,4
17281,45780987,5000,0,VAZ,2106,1977,Sedan,No,Petrol,1.6,,37500,4,Manual,Rear,4-5,Left wheel,Sky blue,0
17282,45791842,7213,0,TOYOTA,ALTEZZA,1999,Sedan,No,Petrol,2.0,,180000,6,Automatic,Rear,4-5,Right-hand drive,Silver,0
17283,45809269,15834,308,TOYOTA,AQUA,2015,Hatchback,Yes,Hybrid,1.5,,126000,4,Automatic,Front,4-5,Left wheel,Silver,4
17284,45814634,11000,0,MERCEDES-BENZ,C 320,2002,Sedan,Yes,Petrol,3.2,,187000,6,Tiptronic,Rear,4-5,Left wheel,Black,0
17285,45815365,7213,0,MAZDA,DEMIO EVROPULI,2003,Hatchback,No,CNG,1.4,,185000,4,Manual,Front,4-5,Left wheel,Blue,4
17286,45801893,34074,880,HYUNDAI,ELANTRA,2018,Sedan,Yes,Petrol,1.6,,58515,4,Automatic,Front,4-5,Left wheel,White,4
17287,45760175,61154,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,,273493,8,Automatic,Front-Rear,4-5,Left wheel,Silver,0
17288,45804303,45674,749,JEEP,COMPASS,2014,Jeep,Yes,Petrol,2.4,,32769,4,Automatic,Front,4-5,Left wheel,Black,4
17289,45770184,1882,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Petrol,3.5,,146395,6,Automatic,Rear,4-5,Left wheel,Grey,12
17290,45802969,21953,836,HYUNDAI,SANTA FE,2010,Jeep,Yes,Diesel,2.0,,188044,4,Automatic,Front,4-5,Left wheel,Silver,4
17291,45772511,627,1750,TOYOTA,HIGHLANDER,2008,Sedan,Yes,Hybrid,3.3,,277405,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17292,45550781,54882,0,BMW,X6,2013,Jeep,Yes,Petrol,3.0,Turbo,101000,6,Tiptronic,Front-Rear,4-5,Left wheel,Black,12
17293,45769751,1646,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Petrol,3.5,,205968,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17294,45804374,24596,1185,LEXUS,IS 250,2009,Sedan,Yes,Petrol,2.5,,115450,4,Automatic,Front,4-5,Left wheel,Black,4
17295,45815436,18817,1714,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,,62811,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17296,45748995,16308,0,BMW,X5,2004,Jeep,Yes,CNG,3.0,,16000,6,Tiptronic,Front-Rear,4-5,Left wheel,Silver,8
17297,45800847,23800,0,BMW,X1,2013,Jeep,Yes,Petrol,2.0,Turbo,65000,4,Tiptronic,Rear,4-5,Left wheel,Black,12
17298,45808940,62948,1273,FORD,EXPLORER,2015,Jeep,Yes,Petrol,3.5,,108748,4,Automatic,Front,4-5,Left wheel,Black,4
17299,45782206,13485,0,BMW,530 I,2006,Sedan,Yes,Petrol,3.0,,280000,6,Tiptronic,Rear,4-5,Left wheel,Black,12
17300,44929665,50,0,TOYOTA,AQUA,2014,Sedan,Yes,Hybrid,1.5,,10000,4,Automatic,Front,4-5,Right-hand drive,Silver,4
17301,45788568,17249,0,MERCEDES-BENZ,E 350,2006,Sedan,No,Petrol,3.5,,219014,4,Automatic,Rear,4-5,Left wheel,Black,4
17302,45766984,14113,0,HONDA,INSIGHT,2010,Sedan,No,Hybrid,1.3,,240000,4,Automatic,Front,5,Left wheel,White,8
17303,45767455,627,1750,TOYOTA,HIGHLANDER,2008,Sedan,Yes,Hybrid,3.3,,277405,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
17304,45776483,59586,609,TOYOTA,CAMRY,2018,Sedan,Yes,Hybrid,2.5,,18200,4,Variator,Front,4-5,Left wheel,Black,8
17305,45812895,40769,900,HONDA,CR-V,2015,Jeep,No,Petrol,2.4,,39700,4,Variator,Front-Rear,4-5,Left wheel,White,8
17306,45794808,6899,0,SUZUKI,XL7,2001,Jeep,No,CNG,2.7,,170000,6,Automatic,Front-Rear,4-5,Left wheel,Golden,8
17307,45659820,314,1646,LEXUS,GX 460,2015,Jeep,Yes,Petrol,4.6,,102907,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17308,45477981,18817,1017,HYUNDAI,ELANTRA,2017,Sedan,No,Petrol,2.0,,38400,4,Automatic,Front,4-5,Left wheel,Red,8
17309,45609191,5800,0,MAZDA,ATENZA,2002,Universal,No,Petrol,2.3,,177000,2,Automatic,Front,4-5,Right-hand drive,Black,6
17310,44873924,52373,579,TOYOTA,RAV 4,2017,Jeep,No,Hybrid,2.5,,35000,6,Automatic,Front-Rear,4-5,Left wheel,Sky blue,6
17311,45648188,470,753,HYUNDAI,SONATA,2012,Sedan,Yes,Hybrid,2.4,,202864,4,Automatic,Front,4-5,Left wheel,Blue,0
17312,45776372,17249,779,VOLKSWAGEN,PASSAT,2013,Sedan,Yes,Petrol,2.5,,86847,5,Automatic,Front,4-5,Left wheel,Black,12
17313,45113029,8781,0,VOLKSWAGEN,CADDY,2003,Goods wagon,No,Diesel,1.9,,200000,4,Manual,Front,2-3,Left wheel,White,0
17314,45809059,5968,790,DAEWOO,LACETTI,2009,Sedan,Yes,Petrol,1.6,,53613,4,Automatic,Front,4-5,Left wheel,Silver,4
17315,45802600,26927,640,HYUNDAI,SANTA FE,2013,Jeep,Yes,Diesel,2.0,,149038,4,Automatic,Front,4-5,Left wheel,White,4
17316,45805568,19444,781,VOLKSWAGEN,PASSAT,2012,Sedan,Yes,Petrol,2.5,,121600,6,Tiptronic,Front,4-5,Left wheel,Silver,10
17317,45768382,46728,1811,LEXUS,GX 460,2010,Jeep,Yes,Petrol,4.6,,260771,8,Automatic,Front-Rear,4-5,Left wheel,Black,0
17318,45808619,1960,765,BMW,528,2015,Sedan,Yes,Petrol,2.0,,116691,4,Automatic,Front-Rear,4-5,Left wheel,Black,12
17319,40771720,80,0,TOYOTA,SIENNA,2012,Minivan,No,Petrol,3.3,,150000,4,Automatic,Front,4-5,Left wheel,Brown,4
17320,45761228,50,0,TOYOTA,PRIUS,2011,Sedan,No,Hybrid,1.8,,180000,4,Tiptronic,Front,4-5,Left wheel,Grey,8
17321,45811802,30263,769,MERCEDES-BENZ,E 220,2011,Sedan,Yes,Diesel,2.2,,252785,4,Tiptronic,Rear,4-5,Left wheel,White,8
17322,44058112,6500,1064,VOLKSWAGEN,UP,2015,Hatchback,No,Petrol,1.0,,65000,3,Tiptronic,Front,4-5,Right-hand drive,White,2
17323,45642393,2901,530,NISSAN,JUKE,2013,Jeep,Yes,Petrol,1.6,,166013,4,Automatic,Front,4-5,Left wheel,White,0
17324,45730323,22947,707,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.0,,130559,4,Automatic,Front,4-5,Left wheel,White,4
