Unnamed: 0,ID,Price,Levy,MakeModel,Prod_year,Category,Leather_interior,Fuel_type,Mileage,Engine_volume,Cylinders,Gear_box_type,Drive_wheels,Doors,Wheel,Color,Airbags
11942,45809675,53185,784,0.1007622931561105,2017,Sedan,Yes,Petrol,38037,1.5,4,Automatic,Front,4-5,Left wheel,White,4
972,45809676,16766,584,0.03935380794146276,2014,Sedan,Yes,Petrol,78296,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
3186,45809679,19306,502,0.056752055852045784,2013,Sedan,Yes,Petrol,48300,1.5,4,Automatic,Front,4-5,Left wheel,Red,4
4617,45809680,28078,446,0.0371058973584399,2014,Hatchback,Yes,Petrol,27083,1.3,4,Automatic,Front,4-5,Left wheel,Black,4
8351,45809681,59834,690,0.1007622931561105,2016,Sedan,Yes,Petrol,3785,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
18601,45809682,42880,749,0.1007622931561105,2014,Coupe,Yes,Petrol,83984,2.4,4,Automatic,Front,4-5,Left wheel,Red,4
6277,45809686,16383,642,0.056752055852045784,2012,Hatchback,Yes,Petrol,92400,2.0,4,Automatic,Front,4-5,Left wheel,Red,4
16888,45809688,49848,1077,0.1007622931561105,2019,Sedan,Yes,Petrol,20700,2.0,4,Automatic,Front,4-5,Left wheel,Grey,4
7455,45809689,35567,751,0.1007622931561105,2013,Coupe,Yes,Petrol,103929,2.4,4,Automatic,Front,4-5,Left wheel,Blue,4
12548,45809692,2195,749,0.045719799953009094,2014,Jeep,Yes,Petrol,0,2.4,4,Automatic,Front-Rear,4-5,Left wheel,Carnelian red,12
2617,45809697,27911,585,0.1007622931561105,2013,Sedan,Yes,Petrol,90000,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
17138,45809700,16383,502,0.056752055852045784,2013,Sedan,Yes,Petrol,99600,1.5,4,Automatic,Front,4-5,Left wheel,Yellow,4
11673,45809701,30891,697,0.1007622931561105,2015,Sedan,Yes,Petrol,100658,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
8890,45809704,13877,473,0.03935380794146276,2014,Sedan,Yes,Petrol,149875,1.4,4,Automatic,Front,4-5,Left wheel,White,4
231,45809707,17923,473,0.03935380794146276,2014,Sedan,Yes,Petrol,127842,1.4,4,Automatic,Front,4-5,Left wheel,White,4
7927,45809710,39559,584,0.1007622931561105,2014,Sedan,Yes,Petrol,80000,1.8,4,Automatic,Front,4-5,Left wheel,White,4
18858,45809711,9829,645,0.03935380794146276,2011,Sedan,Yes,Petrol,164787,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
15209,45809712,19579,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,31770,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
6084,45809714,48202,891,0.1007622931561105,2016,Sedan,Yes,Petrol,34000,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
9839,45809715,10697,645,0.03935380794146276,2011,Sedan,Yes,Diesel,241768,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
4073,45809716,31424,595,0.056752055852045784,2015,Hatchback,Yes,Petrol,31000,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
15396,45809717,5331,1823,0.08466099419326688,2018,Jeep,Yes,Petrol,12824,3.5,6,Automatic,Front-Rear,4-5,Left wheel,White,12
1316,45809718,74796,830,0.1007622931561105,2019,Hatchback,Yes,Petrol,12000,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
14113,45809720,19444,530,0.06514953176920753,2013,Hatchback,Yes,Diesel,122000,2.8086953443274405,4,Tiptronic,Front,4-5,Left wheel,White,6
11856,45809721,10697,586,0.03935380794146276,2012,Sedan,Yes,Petrol,165392,1.8,4,Automatic,Front,4-5,Left wheel,White,4
11457,45809723,42933,784,0.056752055852045784,2017,Hatchback,Yes,Petrol,50909,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
15859,45809724,55845,831,0.0371058973584399,2018,Hatchback,Yes,Petrol,29939,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
18294,45809725,4391,1058,0.04214745074346323,2012,Sedan,Yes,Petrol,0,3.5,6,Automatic,Front,4-5,Left wheel,Black,12
668,45809726,36235,585,0.1007622931561105,2013,Sedan,Yes,Petrol,87000,1.8,4,Automatic,Front,4-5,Left wheel,Blue,4
1296,45809727,9832,645,0.03935380794146276,2011,Sedan,Yes,Petrol,170872,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
15551,45809728,22502,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,93810,1.5,4,Automatic,Front,4-5,Left wheel,White,4
5929,45809732,220,707,0.053920484677608835,2011,Sedan,Yes,Petrol,233720,2.0,4,Automatic,Front,4-5,Left wheel,Black,12
1601,45809734,40889,697,0.1007622931561105,2015,Sedan,Yes,Petrol,29000,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
3869,45809735,19306,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,82000,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
6537,45809738,44047,697,0.1007622931561105,2015,Sedan,Yes,Petrol,62137,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
18899,45809740,27679,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,69900,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
8608,45809741,45872,690,0.0371058973584399,2016,Hatchback,Yes,Petrol,35934,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
12465,45809742,43548,584,0.1007622931561105,2014,Sedan,Yes,Petrol,70742,1.8,4,Automatic,Front,4-5,Left wheel,White,4
11443,45809743,7527,1203,0.10922558990366865,2011,Coupe,Yes,Petrol,168350,3.6,6,Automatic,Rear,2-3,Left wheel,Red,12
17746,45809744,11563,645,0.03935380794146276,2011,Sedan,Yes,Petrol,171960,1.8,4,Automatic,Front,4-5,Left wheel,White,4
8176,45809745,51526,891,0.1007622931561105,2016,Sedan,Yes,Petrol,57000,2.0,4,Automatic,Front,4-5,Left wheel,White,4
12500,45809746,14586,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,116350,1.5,4,Automatic,Front,4-5,Left wheel,White,4
8427,45809748,13172,0,0.04618148558386198,2006,Microbus,No,Diesel,1500000,3.861956098450231,5,Manual,Front,2-3,Left wheel,White,8
10046,45809751,9832,707,0.03935380794146276,2011,Sedan,Yes,Diesel,169875,2.0,4,Automatic,Front,4-5,Left wheel,White,4
16138,45809751,9832,707,0.03935380794146276,2011,Sedan,Yes,Diesel,169875,2.0,4,Automatic,Front,4-5,Left wheel,White,4
14277,45809752,15530,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,86262,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
4846,45809752,15530,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,86262,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
12212,45809753,25387,595,0.0371058973584399,2015,Hatchback,Yes,Petrol,73225,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
2560,45809758,57607,784,0.056752055852045784,2017,Hatchback,Yes,Petrol,15000,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
7696,45809759,25387,595,0.0371058973584399,2015,Hatchback,Yes,Petrol,87573,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
100,45809760,2901,473,0.03935380794146276,2014,Sedan,Yes,Petrol,80827,1.4,4,Automatic,Front,4-5,Left wheel,Green,12
4081,45809766,14746,640,0.03935380794146276,2013,Sedan,Yes,Diesel,186872,2.0,4,Automatic,Front,4-5,Left wheel,Brown,4
7641,45809767,65817,831,0.1007622931561105,2018,Coupe,Yes,Petrol,12812,1.5,4,Automatic,Front,4-5,Left wheel,White,4
6027,45809768,19002,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,49000,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
5184,45809769,12112,586,0.03935380794146276,2012,Sedan,Yes,Petrol,130000,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
360,45809770,1960,777,0.023542140771322124,2014,Sedan,Yes,Petrol,127918,2.5,4,Automatic,Front,4-5,Left wheel,Red,12
2804,45809772,18422,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,35800,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
6132,45809774,12980,583,0.03935380794146276,2011,Sedan,Yes,Petrol,148765,1.6,4,Automatic,Front,4-5,Left wheel,Grey,4
14051,45809775,57507,1017,0.1007622931561105,2017,Coupe,Yes,Petrol,16352,2.0,4,Automatic,Front,4-5,Left wheel,Silver,4
12851,45809776,28438,595,0.056752055852045784,2015,Hatchback,Yes,Petrol,28730,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
13050,45809777,4077,777,0.023542140771322124,2014,Sedan,Yes,Petrol,176632,2.5,4,Automatic,Front,4-5,Left wheel,Grey,12
341,45809778,12720,645,0.03935380794146276,2011,Sedan,Yes,Petrol,135759,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
16339,45809780,14799,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,69570,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
10768,45809781,10506,1249,0.023542140771322124,2017,Sedan,Yes,Petrol,45022,2.5,4,Automatic,Front,4-5,Left wheel,Black,12
4703,45809783,11274,645,0.03935380794146276,2011,Sedan,Yes,Petrol,173877,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
15799,45809784,26033,271,0.056752055852045784,2014,Universal,Yes,Hybrid,38311,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
13226,45809786,55845,784,0.1007622931561105,2017,Coupe,Yes,Petrol,32692,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
11867,45809788,2430,584,0.1007622931561105,2014,Sedan,Yes,Petrol,148640,1.8,4,Automatic,Front,4-5,Left wheel,Blue,12
10403,45809791,11563,645,0.03935380794146276,2011,Sedan,Yes,Petrol,177309,1.8,4,Automatic,Front,4-5,Left wheel,White,4
8438,45809797,9261,707,0.03935380794146276,2011,Sedan,Yes,Diesel,52715,2.0,4,Automatic,Front,4-5,Left wheel,Grey,4
13816,45809798,32913,585,0.1007622931561105,2013,Coupe,Yes,Petrol,128905,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
9842,45809799,19883,502,0.056752055852045784,2013,Sedan,Yes,Petrol,70400,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
3629,45809800,8467,915,0.04160668613432685,2014,Jeep,Yes,Diesel,98803,3.0,6,Automatic,Front-Rear,4-5,Left wheel,Grey,12
8535,45809801,30891,697,0.1007622931561105,2015,Sedan,Yes,Petrol,100658,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
14860,45809801,30891,697,0.1007622931561105,2015,Sedan,Yes,Petrol,100658,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
17325,45809802,8154,1714,0.04547447386970093,2017,Sedan,Yes,Petrol,39704,3.5,6,Automatic,Front,4-5,Left wheel,Blue,12
4540,45809804,27375,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,73938,1.5,4,Automatic,Front,4-5,Left wheel,Red,4
14664,45809805,34497,1018,0.08392444533950928,2011,Sedan,Yes,Petrol,137600,5.26630377061395,6,Tiptronic,Rear,4-5,Left wheel,Black,0
13990,45809807,13987,640,0.03935380794146276,2013,Sedan,Yes,Diesel,184124,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
14406,45809808,48566,831,0.056752055852045784,2018,Hatchback,Yes,Petrol,14570,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
1759,45809810,32615,891,0.1007622931561105,2016,Sedan,Yes,Petrol,20000,2.0,4,Automatic,Front,4-5,Left wheel,White,4
2466,45809811,13987,642,0.03935380794146276,2012,Sedan,Yes,Diesel,104967,2.0,4,Automatic,Front,4-5,Left wheel,Grey,4
3285,45809813,31675,784,0.1007622931561105,2017,Hatchback,Yes,Petrol,46935,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
4192,45809814,25456,595,0.056752055852045784,2015,Hatchback,Yes,Petrol,45650,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
11484,45809816,10349,0,0.0397999530090961,2001,Sedan,Yes,CNG,0,3.2,6,Tiptronic,Rear,4-5,Left wheel,Grey,8
7679,45809817,13438,584,0.03935380794146276,2014,Sedan,Yes,Petrol,149621,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
560,45809818,38213,1079,0.1007622931561105,2018,Sedan,Yes,Petrol,0,2.0,4,Automatic,Front,4-5,Left wheel,White,4
9029,45809819,18422,642,0.056752055852045784,2012,Sedan,Yes,Petrol,78200,2.0,4,Automatic,Front,4-5,Left wheel,Blue,4
10524,45809820,2666,915,0.04160668613432685,2014,Jeep,Yes,Petrol,85328,3.0,6,Automatic,Front-Rear,4-5,Left wheel,Black,12
856,45809821,21953,0,0.04954694055650656,2006,Jeep,Yes,LPG,240000,3.5,6,Tiptronic,Front-Rear,4-5,Left wheel,Grey,12
16531,45809823,11412,645,0.03935380794146276,2011,Sedan,Yes,Petrol,107271,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
14398,45809824,40889,784,0.1007622931561105,2017,Hatchback,Yes,Petrol,1461,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
12400,45809824,40889,784,0.1007622931561105,2017,Hatchback,Yes,Petrol,1461,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
10587,45809825,22715,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,40740,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
3813,45809829,54850,831,0.1007622931561105,2018,Sedan,Yes,Petrol,13048,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
16854,45809830,627,1481,0.04160668613432685,2017,Jeep,Yes,Petrol,49602,3.0,6,Automatic,Front-Rear,4-5,Left wheel,White,12
17997,45809832,627,645,0.03213701204981036,2011,Sedan,Yes,Petrol,223646,1.8,4,Automatic,Front,4-5,Left wheel,Black,12
3521,45809833,18519,640,0.03935380794146276,2013,Sedan,Yes,Diesel,163855,2.0,4,Automatic,Front,4-5,Left wheel,White,4
17903,45809834,20698,917,0.04160668613432685,2013,Jeep,Yes,Diesel,194342,3.0,6,Automatic,Front-Rear,4-5,Left wheel,White,12
6744,45809837,18519,585,0.03935380794146276,2013,Sedan,Yes,Petrol,61573,1.8,4,Automatic,Front,4-5,Left wheel,White,4
9556,45809838,1333,1533,0.09776034639009164,2016,Sedan,Yes,Petrol,120696,3.6,6,Automatic,Front,4-5,Left wheel,Silver,12
50,45809839,34889,891,0.1007622931561105,2016,Sedan,Yes,Petrol,87768,2.0,4,Automatic,Front,4-5,Left wheel,Blue,4
15149,45809840,11450,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,133000,1.5,4,Automatic,Front,4-5,Left wheel,White,4
11848,45809841,18519,584,0.03935380794146276,2014,Sedan,Yes,Petrol,1000,1.8,4,Automatic,Front,4-5,Left wheel,Blue,4
16228,45809843,41193,697,0.1007622931561105,2015,Sedan,Yes,Petrol,59179,1.8,4,Automatic,Front,4-5,Left wheel,White,4
4059,45809844,13184,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,99249,1.5,4,Automatic,Front,4-5,Left wheel,White,4
9364,45809845,18033,584,0.03832947336622697,2014,Sedan,No,Petrol,187200,1.8,4,Automatic,Front,4-5,Left wheel,Blue,8
2195,45809846,17939,639,0.03935380794146276,2014,Sedan,Yes,Diesel,135804,2.0,4,Automatic,Front,4-5,Left wheel,Grey,4
8293,45809847,44862,891,0.1007622931561105,2016,Sedan,Yes,Petrol,36808,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
7791,45809848,12607,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,123000,1.5,4,Automatic,Front,4-5,Left wheel,White,4
6114,45809849,16879,584,0.03935380794146276,2014,Sedan,Yes,Petrol,81819,1.8,4,Automatic,Front,4-5,Left wheel,White,4
7009,45809851,12334,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,121324,1.5,4,Automatic,Front,4-5,Left wheel,White,4
12456,45809853,5018,0,0.04761695700332293,2005,Sedan,Yes,Petrol,179760,3.1597822623683705,4,Automatic,Front,4-5,Left wheel,Silver,10
11843,45809854,16618,585,0.03935380794146276,2013,Sedan,Yes,Petrol,119791,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
2248,45809855,28225,645,0.07847272849327024,2011,Sedan,Yes,Petrol,24000,1.8,4,Tiptronic,Rear,4-5,Left wheel,Red,10
13241,45809857,11177,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,147562,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
14741,45809860,14069,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,111000,1.5,4,Automatic,Front,4-5,Left wheel,Yellow,4
12146,45809862,53185,690,0.1007622931561105,2016,Sedan,Yes,Petrol,22715,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
2451,45809864,19823,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,122727,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
9197,45809865,56177,690,0.1007622931561105,2016,Coupe,Yes,Petrol,50497,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
18641,45809867,16960,595,0.056752055852045784,2015,Hatchback,Yes,Petrol,82000,1.5,4,Automatic,Front,4-5,Left wheel,White,4
12373,45809869,58172,690,0.1007622931561105,2016,Coupe,Yes,Petrol,30274,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
2905,45809870,16041,586,0.03935380794146276,2012,Sedan,Yes,Petrol,80497,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
4596,45809871,40346,345,0.056752055852045784,2016,Universal,Yes,Hybrid,10409,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
10396,45809872,60831,831,0.1007622931561105,2018,Sedan,Yes,Petrol,17992,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
18246,45809873,16041,586,0.03935380794146276,2012,Sedan,Yes,Petrol,83721,1.8,4,Automatic,Front,4-5,Left wheel,White,4
18617,45809875,60499,831,0.1007622931561105,2018,Hatchback,Yes,Petrol,27244,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
15419,45809876,16041,585,0.03935380794146276,2013,Sedan,Yes,Petrol,122555,1.8,4,Automatic,Front,4-5,Left wheel,Black,4
12691,45809877,16107,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,138000,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
9796,45809878,68144,831,0.1007622931561105,2018,Sedan,Yes,Petrol,42857,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
13273,45809879,16010,473,0.03935380794146276,2014,Sedan,Yes,Petrol,121122,1.4,4,Automatic,Front,4-5,Left wheel,White,4
4468,45809880,41867,400,0.056752055852045784,2018,Universal,Yes,Hybrid,35039,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
16272,45809881,67480,784,0.1007622931561105,2017,Coupe,Yes,Petrol,16914,1.5,4,Automatic,Front,4-5,Left wheel,Grey,4
809,45809882,15173,645,0.03935380794146276,2011,Sedan,Yes,Petrol,108901,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
15680,45809885,14884,707,0.03935380794146276,2011,Sedan,Yes,Diesel,162001,2.0,4,Automatic,Front,4-5,Left wheel,White,4
7022,45809887,17663,87,0.056752055852045784,2012,Hatchback,Yes,Petrol,118000,0.0,4,Automatic,Front,4-5,Left wheel,Grey,4
2979,45809890,24239,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,14486,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
9167,45809891,45872,1017,0.1007622931561105,2017,Coupe,Yes,Petrol,57895,2.0,4,Automatic,Front,4-5,Left wheel,Silver,4
10373,45809892,14856,639,0.03935380794146276,2014,Sedan,Yes,Diesel,123850,2.0,4,Automatic,Front,4-5,Left wheel,Blue,4
12710,45809892,14856,639,0.03935380794146276,2014,Sedan,Yes,Diesel,123850,2.0,4,Automatic,Front,4-5,Left wheel,Blue,4
8962,45809893,18726,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,101800,1.5,4,Automatic,Front,4-5,Left wheel,Yellow,4
4255,45809894,60000,784,0.1007622931561105,2017,Sedan,Yes,Petrol,20147,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
995,45809896,12607,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,157160,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
13811,45809897,54847,1017,0.1007622931561105,2017,Sedan,Yes,Petrol,20565,2.0,4,Automatic,Front,4-5,Left wheel,Silver,4
10626,45809898,13987,642,0.03935380794146276,2012,Sedan,Yes,Diesel,180000,2.0,4,Automatic,Front,4-5,Left wheel,White,4
15303,45809899,52520,1017,0.1007622931561105,2017,Sedan,Yes,Petrol,23229,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
5818,45809900,18422,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,107000,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
3477,45809902,50526,1017,0.1007622931561105,2017,Sedan,Yes,Petrol,41747,2.0,4,Automatic,Front,4-5,Left wheel,White,4
18352,45809903,13488,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,85000,1.5,4,Automatic,Front,4-5,Left wheel,White,4
16213,45809905,62161,784,0.1007622931561105,2017,Sedan,Yes,Petrol,3355,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
6954,45809906,31819,308,0.056752055852045784,2015,Universal,Yes,Hybrid,44272,1.5,4,Automatic,Front,4-5,Left wheel,Green,4
1537,45809908,58172,784,0.1007622931561105,2017,Hatchback,Yes,Petrol,26166,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
11736,45809909,35168,308,0.056752055852045784,2015,Universal,Yes,Hybrid,31040,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
12995,45809910,13150,707,0.03935380794146276,2011,Sedan,Yes,Diesel,211514,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
1256,45809911,22502,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,28000,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
1515,45809912,34572,697,0.1007622931561105,2015,Sedan,Yes,Petrol,67190,1.8,4,Automatic,Front,4-5,Left wheel,White,4
15277,45809914,15530,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,123700,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
11596,45809914,15530,502,0.056752055852045784,2013,Hatchback,Yes,Petrol,123700,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
9422,45809915,30966,584,0.1007622931561105,2014,Sedan,Yes,Petrol,76989,1.8,4,Automatic,Front,4-5,Left wheel,White,4
15784,45809916,11992,642,0.03935380794146276,2012,Sedan,Yes,Diesel,227073,2.0,4,Automatic,Front,4-5,Left wheel,Grey,4
7240,45809917,40954,382,0.056752055852045784,2017,Universal,Yes,Hybrid,6589,1.5,4,Automatic,Front,4-5,Left wheel,Green,4
19129,45809918,31659,891,0.1007622931561105,2016,Sedan,Yes,Petrol,82141,2.0,4,Automatic,Front,4-5,Left wheel,Red,4
15214,45809919,4632,419,0.024601013660927065,2013,Hatchback,Yes,Petrol,89542,1.2,4,Automatic,Front,4-5,Left wheel,Silver,4
16205,45809921,12544,0,0.05250078877588695,2014,Sedan,No,Petrol,172800,2.4,4,Tiptronic,Front,4-5,Left wheel,Silver,16
14736,45809922,19030,271,0.056752055852045784,2014,Hatchback,Yes,Hybrid,69650,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
1624,45809923,34889,831,0.1007622931561105,2018,Coupe,Yes,Petrol,16125,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
2335,45809924,13626,583,0.03935380794146276,2011,Sedan,Yes,Petrol,154148,1.6,4,Automatic,Front,4-5,Left wheel,Black,4
1742,45809925,5849,418,0.024601013660927065,2014,Hatchback,Yes,Petrol,101537,1.2,4,Automatic,Front,4-5,Left wheel,Silver,4
18686,45809926,45204,891,0.1007622931561105,2016,Coupe,Yes,Petrol,53938,2.0,4,Automatic,Front,4-5,Left wheel,Blue,4
1587,45809927,25638,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,35000,1.5,4,Automatic,Front,4-5,Left wheel,Orange,4
14156,45809928,12777,583,0.03935380794146276,2011,Sedan,Yes,Petrol,167776,1.6,4,Automatic,Front,4-5,Left wheel,Silver,4
13645,45809929,6398,494,0.024601013660927065,2015,Hatchback,Yes,Petrol,149734,1.2,4,Automatic,Front,4-5,Left wheel,Silver,4
5430,45809930,46866,697,0.1007622931561105,2015,Sedan,Yes,Petrol,24696,1.8,4,Automatic,Front,4-5,Left wheel,Red,4
2983,45809931,22197,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,64400,1.5,4,Automatic,Front,4-5,Left wheel,Orange,4
4037,45809932,10914,584,0.03935380794146276,2014,Sedan,Yes,Petrol,26243,1.8,4,Automatic,Front,4-5,Left wheel,Silver,4
13011,45809933,4783,418,0.024601013660927065,2014,Hatchback,Yes,Petrol,138703,1.2,4,Automatic,Front,4-5,Left wheel,Silver,4
18172,45809935,14069,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,113971,1.5,4,Automatic,Front,4-5,Left wheel,Blue,4
17758,45809936,4968,419,0.024601013660927065,2013,Hatchback,Yes,Petrol,96240,1.2,4,Automatic,Front,4-5,Left wheel,Black,4
14168,45809937,15577,639,0.03935380794146276,2014,Sedan,Yes,Diesel,77192,2.0,4,Automatic,Front,4-5,Left wheel,Silver,4
8999,45809937,15577,639,0.03935380794146276,2014,Sedan,Yes,Diesel,77192,2.0,4,Automatic,Front,4-5,Left wheel,Silver,4
9106,45809940,4265,419,0.024601013660927065,2013,Hatchback,Yes,Petrol,187175,1.2,4,Automatic,Front,4-5,Left wheel,Black,4
8051,45809941,25716,891,0.0636536434732991,2016,Jeep,No,Petrol,65000,2.0,4,Tiptronic,Front,4-5,Left wheel,Grey,6
18824,45809942,52520,900,0.1007622931561105,2015,Sedan,Yes,Petrol,66599,2.4,4,Automatic,Front,4-5,Left wheel,Blue,4
10800,45809943,11895,639,0.03935380794146276,2014,Sedan,Yes,Diesel,60550,2.0,4,Automatic,Front,4-5,Left wheel,Red,4
13015,45809944,19243,503,0.056752055852045784,2012,Hatchback,Yes,Petrol,81595,1.5,4,Automatic,Front,4-5,Left wheel,Silver,4
16906,45809945,23521,585,0.07883395428456348,2013,Hatchback,No,Petrol,152000,3.1597822623683705,4,Automatic,Front,4-5,Left wheel,Silver,12
1443,45809946,5209,419,0.024601013660927065,2013,Hatchback,Yes,Petrol,86146,1.2,4,Automatic,Front,4-5,Left wheel,Black,4
13652,45809947,14834,586,0.03935380794146276,2012,Sedan,Yes,Petrol,158223,1.8,4,Automatic,Front,4-5,Left wheel,White,4
3829,45809948,47201,900,0.1007622931561105,2015,Sedan,Yes,Petrol,104867,2.4,4,Automatic,Front,4-5,Left wheel,Black,4
5721,45809953,4980,419,0.024601013660927065,2013,Hatchback,Yes,Petrol,107135,1.2,4,Automatic,Front,4-5,Left wheel,Black,4
7261,45809956,54822,1017,0.1007622931561105,2017,Sedan,Yes,Petrol,28899,2.0,4,Automatic,Front,4-5,Left wheel,Black,4
6263,45809958,6275,494,0.024601013660927065,2015,Hatchback,Yes,Petrol,80746,1.2,4,Automatic,Front,4-5,Left wheel,Black,4
14124,45809959,42171,501,0.056752055852045784,2014,Hatchback,Yes,Petrol,38161,1.5,4,Automatic,Front,4-5,Left wheel,Black,4
9937,45809960,30405,585,0.1007622931561105,2013,Sedan,Yes,Petrol,131782,1.8,4,Automatic,Front,4-5,Left wheel,Red,4
7395,45809962,5378,494,0.024601013660927065,2015,Hatchback,Yes,Petrol,75920,1.2,4,Automatic,Front,4-5,Left wheel,Silver,4
9260,45809964,29762,585,0.1007622931561105,2013,Sedan,Yes,Petrol,155465,1.8,4,Automatic,Front,4-5,Left wheel,Grey,4
